t,predContinuityMSE
307,0.0013343089958652854
308,0.0025797414127737284
309,0.004946562927216291
310,0.0010613052872940898
311,0.0025481285993009806
312,0.001493956195190549
313,0.004744426347315311
314,0.0034284682478755713
315,0.0008408247958868742
316,0.00043704849667847157
317,0.00031791048240847886
318,0.0017147923354059458
319,0.005743830930441618
320,0.0044456892646849155
321,0.006846075877547264
322,0.005556880496442318
323,0.0011479821987450123
324,0.005353604909032583
325,0.008287757635116577
326,0.018315736204385757
327,0.0046462407335639
328,0.0015009654453024268
329,0.006022957153618336
330,0.006888958625495434
331,0.0009391131461597979
332,0.0007539144717156887
333,0.006431596353650093
334,0.014165164902806282
335,0.0037889371160417795
336,0.006062295287847519
337,0.011830807663500309
338,0.01444053091108799
339,0.0008965855231508613
340,0.0030014561489224434
341,0.0006791611667722464
342,0.003068277146667242
343,0.004980487283319235
344,0.006184867117553949
345,0.012878786772489548
346,0.024045877158641815
347,0.0017577483085915446
348,0.006844988092780113
349,0.0009980417089536786
350,0.010653309524059296
351,0.003893524408340454
352,0.0014839826617389917
353,0.0007963411044329405
354,0.0029348847456276417
355,0.005964762531220913
356,0.014583890326321125
357,0.006969923619180918
358,0.004089698661118746
359,0.00044922548113390803
360,0.0051920232363045216
361,0.007921705022454262
362,0.018111636862158775
363,0.005621781572699547
364,0.0294461902230978
365,0.00578264519572258
366,0.007193796336650848
367,0.0016705561429262161
368,0.002153160283342004
369,0.01851191744208336
370,0.01388133317232132
371,0.005482192151248455
372,0.0011758264154195786
373,0.002523308852687478
374,0.002555104671046138
375,0.0006037881830707192
376,0.0009214446181431413
377,0.00041208084439858794
378,0.004455626010894775
379,0.00047257629921659827
380,0.0034691723994910717
381,0.002044892404228449
382,0.0036312872543931007
383,0.0027167832013219595
384,0.0037411239463835955
385,0.0007621102849952877
386,0.005788966082036495
387,0.0034666857682168484
388,0.0023529569152742624
389,0.00506454287096858
390,0.00958484597504139
391,0.0004790066450368613
392,0.010003536008298397
393,0.008920053020119667
394,0.008023788221180439
395,0.005495320074260235
396,0.0032120144460350275
397,0.0013779433211311698
398,0.01187869068235159
399,0.0012335762148723006
400,0.004195421002805233
401,0.001321941614151001
402,0.009081349708139896
403,0.0004509514837991446
404,0.0031550610437989235
405,0.0013007682282477617
406,0.004650281276553869
407,0.0004009436524938792
408,0.0031360983848571777
409,0.0018027261830866337
410,0.0026959488168358803
411,0.0007750786608085036
412,0.00028236073558218777
413,0.004798290319740772
414,0.013650323264300823
415,0.001123205292969942
416,0.0074789319187402725
417,0.0017234539845958352
418,0.00663157319650054
419,0.010878784582018852
420,0.0018605339573696256
421,0.0002793117891997099
422,0.006101403385400772
423,0.0008200916345231235
424,0.004504982382059097
425,0.002619080012664199
426,0.0016916756285354495
427,0.0037282858975231647
428,0.004451974295079708
429,0.008717144839465618
430,0.004674127791076899
431,0.002210739068686962
432,0.006745034363120794
433,0.0003494656120892614
434,0.008456617593765259
435,0.017748305574059486
436,0.02137395180761814
437,0.004177895840257406
438,0.0029420065693557262
439,0.0026403299998492002
440,0.006821953691542149
441,0.004045781679451466
442,0.0037044137716293335
443,0.0005009694723412395
444,0.003567815525457263
445,0.004622180014848709
446,0.006853077095001936
447,0.00518278032541275
448,0.0010686184978112578
449,0.0009767706505954266
450,0.01285757590085268
451,0.004231513477861881
452,0.0025486773811280727
453,0.002751365303993225
454,0.004141378216445446
455,0.0004182899428997189
456,0.0007697294931858778
457,0.0021993243135511875
458,0.005127225071191788
459,0.0027937169652432203
460,0.00100739358458668
461,0.0002475977235008031
462,0.0014663668116554618
463,0.0004581066605169326
464,0.010148375295102596
465,0.010852886363863945
466,0.021201791241765022
467,0.002692236565053463
468,0.0035970222670584917
469,0.0051297335885465145
470,0.00552959181368351
471,0.0009361371048726141
472,0.002054682932794094
473,0.0004055708704981953
474,0.0021807136945426464
475,0.0011534596560522914
476,0.00406743586063385
477,0.0012554038548842072
478,0.0041465251706540585
479,0.005949024111032486
480,0.0016961251385509968
481,0.0026199370622634888
482,0.01068077888339758
483,0.0014282254269346595
484,0.0012481057783588767
485,0.0021644646767526865
486,0.006349894218146801
487,0.002390546491369605
488,0.011513618752360344
489,0.015274365432560444
490,0.006806707475334406
491,0.005700038745999336
492,0.0092379841953516
493,0.015011635608971119
494,0.007400637958198786
495,0.0011159293353557587
496,0.0003774814249482006
497,0.0051442161202430725
498,0.0037232248578220606
